"hesap";"ham_meta_adi";"meta_reklam_id";"reklam_seti_ham_adi";"kampanya_ham_adi";"durum";"yaratici_ham_adi";"cta";"destination";"yaratici_metin_ve_baslik";"yaratici_dil_sinyali";"yaratici_kimlik_kalitesi";"yaratici_ailesi";"kunye_kaniti";"insan_notu"
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52551836606824";"Rinoplasti - Kadın - Avusturalya,Yeni Zelanda - EN";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52551824359824";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52551824360224";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52551824360024";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52551824360824";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52551824360424";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 2";"52551824361024";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 3";"52551824360624";"Rinoplasti - Kadın - Kuzey Amerika - EN - Kopya";"Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547794820024";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 2";"52547794819424";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547794819624";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547794818424";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52547794819024";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547794818824";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 5";"52547794819824";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547794819224";"Rinoplasti - Kadın - Kuveyt-Katar - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547802719824";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547802720224";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52547802719024";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 2";"52547802718824";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547802720424";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547802719624";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547802719424";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 5";"52547802720024";"Rinoplasti - Kadın - Bahreyn/Umman - iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547158762424";"Yeni Zelanda Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547158762824";"Yeni Zelanda Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547158763024";"Yeni Zelanda Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547158764224";"Yeni Zelanda Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547158764024";"Yeni Zelanda Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 2";"52547801083624";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 2";"52547801372424";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52547801371624";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 5";"52547801371024";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547801370824";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547801372224";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547801370424";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547801369824";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547801370624";"Rinoplasti - Kadın - Suud- iOS - AR - Kopya";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 1";"52547801085224";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547801084224";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547801084824";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 5";"52547801085024";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547801084424";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547801084624";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547801083824";"Rinoplasti - Kadın - BAE - iOS - AR";"Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52545960995224";"Rinoplasti Birleşik Krallık Whatsapp Yönlendirmeli Etkileşim Seti";"Whatsapp - Estetik - Rinoplasti - Birleşik Krallık - Genel - EN - Etkileşim";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52545961019824";"Rinoplasti Birleşik Krallık Whatsapp Yönlendirmeli Etkileşim Seti";"Whatsapp - Estetik - Rinoplasti - Birleşik Krallık - Genel - EN - Etkileşim";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52545961040224";"Rinoplasti Birleşik Krallık Whatsapp Yönlendirmeli Etkileşim Seti";"Whatsapp - Estetik - Rinoplasti - Birleşik Krallık - Genel - EN - Etkileşim";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52545961017424";"Rinoplasti Birleşik Krallık Whatsapp Yönlendirmeli Etkileşim Seti";"Whatsapp - Estetik - Rinoplasti - Birleşik Krallık - Genel - EN - Etkileşim";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547155577224";"Umman Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547155576824";"Umman Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547155575224";"Umman Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547155575424";"Umman Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547155576024";"Umman Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52545990383224";"Kanada Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547158762624";"Amerika Kadın iOS + Gelir";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52545990382824";"Kanada Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547158765824";"Amerika Kadın iOS + Gelir";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52545990381424";"Kanada Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547158765224";"Amerika Kadın iOS + Gelir";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547158764624";"Amerika Kadın iOS + Gelir";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547158765024";"Amerika Kadın iOS + Gelir";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52545990383024";"Kanada Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52545990381624";"Kanada Kadın iOS";"Whatsapp - Estetik - Rinoplasti - Anglosfer - Genel - EN - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547155577424";"BAE Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547155575624";"BAE Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52545968892624";"Katar Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547155554424";"Kuveyt Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547155576224";"BAE Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52545968891824";"Katar Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"a - Kopya";"52547155576624";"BAE Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52545968892424";"Katar Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52545968892224";"Katar Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52547155555024";"Kuveyt Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547155574424";"BAE Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Şenol - 3";"52547155554624";"Kuveyt Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 2";"52547155554224";"Kuveyt Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 1";"52545968892024";"Katar Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Tibbi Bilgiler";"Rinoplasti Kadın 4";"52547155554824";"Kuveyt Kadın IOS";"Whatsapp Estetik - Rinoplasti - Arap Bölgesi - Genel - AR - lead";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
